HDI Rank,Country,1980,1985,1990,1995,2000,2005,2010,2011,2012,2013,2014
41, United Arab Emirates,,,1,1,1,1,0.958,0.956,0.959,0.964,0.968
14, United Kingdom,0.803,0.819,0.842,0.853,0.875,0.895,0.892,0.893,0.891,0.892,0.902
8, United States,0.861,0.878,0.895,0.904,0.927,0.939,0.939,0.941,0.943,0.945,0.947
52, Uruguay,0.694,0.659,0.688,0.715,0.734,0.731,0.771,0.779,0.784,0.79,0.795
114, Uzbekistan,,,0.515,0.467,0.482,0.515,0.568,0.578,0.588,0.6,0.607
134, Vanuatu,0.411,0.498,0.496,0.482,0.497,0.483,0.506,0.504,0.501,0.502,0.504
71, Venezuela (Bolivarian Republic of),0.786,0.751,0.751,0.759,0.751,0.755,0.77,0.772,0.777,0.777,0.768
116, Viet Nam,0.36,0.393,0.4,0.454,0.493,0.534,0.569,0.575,0.582,0.588,0.594
160, Yemen,,,0.5,0.498,0.53,0.545,0.563,0.537,0.537,0.54,0.538
139, Zambia,0.467,0.43,0.467,0.451,0.461,0.482,0.525,0.532,0.543,0.543,0.547
155, Zimbabwe,0.475,0.475,0.482,0.473,0.478,0.419,0.403,0.408,0.419,0.421,0.42
